Dataset,Config,Machine,TrainTime,F1
State_DS1,TranAD_Scratch,entity_0093,0.5268542766571045,0.9491525370525712
State_DS1,TranAD_Scratch,entity_0094,0.5479838848114014,0.8727272674247935
State_DS1,TranAD_Scratch,entity_0095,0.5090899467468262,0.9210526263677286
State_DS1,TranAD_Scratch,entity_0096,0.49616503715515137,0.8928571375446429
State_DS1,TranAD_Scratch,entity_0097,0.5073211193084717,0.96666666135
State_DS1,TranAD_Scratch,entity_0098,0.515822172164917,0.9180327815963452
State_DS1,TranAD_Scratch,entity_0099,0.5048716068267822,0.9374999947265626
State_DS1,Omni_Periodic,entity_0050,0.6191272735595703,0.8648648594010226
State_DS1,Omni_Periodic,entity_0051,0.6253557205200195,0.867924523018868
State_DS1,Omni_Periodic,entity_0052,0.7248303890228271,0.9285714232461736
State_DS1,Omni_Periodic,entity_0053,0.7850668430328369,0.9310344774375744
State_DS1,Omni_Periodic,entity_0054,0.7571265697479248,0.9032258011654527
State_DS1,Omni_Periodic,entity_0055,0.6650590896606445,0.8928571375446429
State_DS1,Omni_Periodic,entity_0056,0.6240439414978027,0.9473684157217607
State_DS1,Omni_Periodic,entity_0057,0.5894508361816406,0.8484848433011939
State_DS1,Omni_Periodic,entity_0058,0.5873727798461914,0.9655172360463734
State_DS1,Omni_Periodic,entity_0059,0.5833287239074707,0.9285714232461736
State_DS1,Omni_Periodic,entity_0060,0.6136119365692139,0.9122806964358264
State_DS1,Omni_Periodic,entity_0061,0.7483599185943604,0.8771929771868268
State_DS1,Omni_Periodic,entity_0062,0.8366258144378662,0.8999999947055556
State_DS1,Omni_Periodic,entity_0063,0.6842918395996094,0.9454545401256199
State_DS1,Omni_Periodic,entity_0064,0.6109416484832764,0.9473684155678671
State_DS1,Omni_Periodic,entity_0065,0.6494462490081787,0.9285714232461736
State_DS1,Omni_Periodic,entity_0066,0.6862313747406006,0.9830508421258259
State_DS1,Omni_Periodic,entity_0067,0.6181681156158447,0.9354838656711759
State_DS1,Omni_Periodic,entity_0068,0.6845965385437012,0.9999999946551723
State_DS1,Omni_Periodic,entity_0069,0.7510144710540771,0.9152542319793164
State_DS1,Omni_Periodic,entity_0070,0.766103982925415,0.7999999948444445
State_DS1,Omni_Periodic,entity_0071,0.8168697357177734,0.950819666831497
State_DS1,Omni_Periodic,entity_0072,0.6892595291137695,0.9117647006531142
State_DS1,Omni_Periodic,entity_0073,0.6162276268005371,0.8813559269060615
State_DS1,Omni_Periodic,entity_0074,0.5774998664855957,0.9062499947607422
State_DS1,Omni_Periodic,entity_0075,0.5917482376098633,0.8780487751338489
State_DS1,Omni_Periodic,entity_0076,0.6137683391571045,0.9454545401256199
State_DS1,Omni_Periodic,entity_0077,0.6709816455841064,0.9824561350076947
State_DS1,Omni_Periodic,entity_0078,0.7562084197998047,0.9117647006531142
