Dataset,Config,Machine,TrainTime,F1
MSL,Omni_Periodic,M-6,0.07904314994812012,0.9999999949444445
MSL,Omni_Periodic,M-7,0.07233309745788574,0.9389671310806941
MSL,Omni_Periodic,P-10,0.11693334579467773,0.9811320703994304
MSL,Omni_Periodic,P-11,0.09758663177490234,0.8692307642828402
MSL,Omni_Periodic,P-14,0.08160400390625,0.9836065523246439
MSL,Omni_Periodic,P-15,0.0884099006652832,0.02635046087268978
MSL,Omni_Periodic,S-2,0.051094770431518555,0.09950248660676718
MSL,Omni_Periodic,T-12,0.0478968620300293,0.8275862019881094
MSL,Omni_Periodic,T-13,0.05251765251159668,0.9328358158832704
MSL,Omni_Periodic,T-4,0.09084415435791016,0.5093632920456173
MSL,Omni_Periodic,T-5,0.09653568267822266,0.9999999946
MSL,Omni_Periodic,T-8,0.04127621650695801,0.6451612852815356
MSL,Omni_Periodic,T-9,0.03683829307556152,0.9361702077066546
MSL,Omni_Entropy,M-5,0.13524985313415527,0.8658008608659259
MSL,Omni_Entropy,M-6,0.0704963207244873,0.9999999949444445
MSL,Omni_Entropy,M-7,0.08019852638244629,0.8928571378348216
MSL,Omni_Entropy,P-10,0.1108698844909668,0.9811320703994304
MSL,Omni_Entropy,P-11,0.11424827575683594,0.8692307642828402
MSL,Omni_Entropy,P-14,0.11032462120056152,0.986301364809908
MSL,Omni_Entropy,P-15,0.1158914566040039,0.02635046087268978
MSL,Omni_Entropy,S-2,0.059528350830078125,0.10101010004081218
MSL,Omni_Entropy,T-12,0.054074764251708984,0.8391608342315029
MSL,Omni_Entropy,T-13,0.05592226982116699,0.9416195806689579
MSL,Omni_Entropy,T-4,0.11140775680541992,0.992700724782354
MSL,Omni_Entropy,T-5,0.12974214553833008,0.9999999946
MSL,Omni_Entropy,T-8,0.0715796947479248,0.8849557472002508
MSL,Omni_Entropy,T-9,0.0695335865020752,0.8661417273048546
